cement,blast furnace slag,fly ash,water,superplasticizer,coarse aggregate,fine aggregate,age,concrete compressive strength
254.18473346606802,142.49755302217727,0.09767236752014696,187.3055457915825,0.014256326346512083,973.4013234337054,780.9150464718774,6.1,24.410441923220038
313.5804516566125,166.7258012260811,0.11607489869840037,209.7103744702954,0.03167269284017138,851.954486157636,741.170587689832,2.0,40.745282427219784
475.10881549308755,0.33096108268051694,0.004120228710590368,209.95589173578244,0.0003851374671866026,1022.1271477089583,655.3710330966612,99.0,49.140996266179336
524.7584975747445,0.11041833903824738,0.0031142382168880545,228.0668663154673,0.0011432893230436392,970.2081520661679,757.6567025928865,119.0,25.881522498455837
531.6676356957352,0.1582807237046211,0.014405512443516955,203.5027898691377,5.799119221165442,878.9061761331649,780.6254744709257,55.3,39.86548073842931
401.89987406810076,0.26911931762232655,93.93453735655156,210.03808677734474,8.910802860807552,931.7484393754319,622.8976202577251,27.2,45.98930184453066
213.31821443762215,188.72668827183162,0.19640761666235562,185.72159605606075,10.194770680178586,955.5289853444048,746.3886195245336,27.0,53.96881453230246
475.1013378531068,188.97761262104194,0.049292127263029784,170.2454585208841,10.001065998463769,932.0265749552582,744.073509390285,27.2,67.7888845321297
425.08196457907707,75.87897650946262,0.11422573680466996,203.45895350098803,4.603635599092534,823.7963813183129,779.2137210647232,27.2,57.035001981390636
276.8998415486012,142.4584440888369,0.10954010896731603,185.73046085070172,11.91330530043065,958.1466604336655,794.1034164681461,27.0,23.603536813073845
148.26560950098997,133.0567464882414,0.059696950725367515,178.06535634633875,0.020979961153417825,973.7011914384154,925.8120431893269,27.0,23.751454284734965
539.9010153460098,0.20532185522212387,24.481992314824044,162.02122034933006,28.1795878153307,837.9638068039953,719.7747968516629,90.1,71.30014734499494
238.04745359396907,0.10076008671425996,95.62649336460754,153.85179985363837,9.615226522899135,1124.7515963852047,783.301058034198,5.9,19.797094991747155
153.84955254810063,145.21564830183456,98.725033908569,199.9977713017029,0.008215204641976115,1021.9874706699061,753.8783528673828,27.0,23.812345141305254
153.04686569001885,75.28828182071561,0.1888612604543667,185.68429609482027,0.024935562583373816,1124.5422944337288,750.1074627942295,13.0,15.002691476873085
480.1973250840209,0.35526952174751614,0.13575657240296124,141.75825072651008,12.099322820312384,987.8609811287934,801.102181162994,27.0,53.66347581729525
276.916793969107,0.3549890543028482,122.03884513089261,171.48390433274875,7.479126982091262,1061.60866516579,746.4005147500127,27.0,37.459998932681565
152.88554533310182,236.83229612007875,0.050620586834071446,191.93083591853474,2.1977962387807866,907.7643328708218,805.8866830596306,98.9,21.223341685954587
213.72992022302975,0.3506783447296016,0.045388233949246626,179.9590503887195,5.825755296848433,1046.995582102279,880.2337806959157,26.9,19.00850901961876
288.91564391385964,206.594229975495,0.08928242579484902,145.92874917154455,16.507318382889096,1007.1466789791574,758.2598116759003,5.9,35.27457662930038
251.38946318462766,0.18693133759167324,163.844587737865,146.30301828165986,8.000702667304337,1037.9197539865588,783.0432501598,27.1,43.372987621584215
153.075593044811,0.20757621058181996,95.50518189206468,167.78783780473572,0.013720090896602422,1075.0995666376648,819.7358021406269,2.1,4.859515409074891
132.86862058659372,0.2663685548443482,96.05808159195675,185.7011241399268,0.01038933048199997,971.7416963760855,926.0105642821478,12.9,6.975705484537144
424.08526243020725,188.7043640582175,0.13896467238733834,156.99841326089035,10.369798698524674,1056.5084072574605,669.9020044720983,2.0,79.25676671312041
181.32053616717184,0.1904362725874904,0.18265016513281296,227.99828642653085,0.021036400638358543,991.0285836018044,738.6954091613484,1.9,11.421138395026436
252.16545446517,0.09732875691143761,118.52681334927368,191.9379070272416,7.0110550662042215,973.8453104603866,826.7880772812273,12.8,26.850042241876352
167.1898093379735,229.94094970572633,118.30684121151384,203.48764362800802,7.897545372435382,838.9807337201219,745.0602620418678,27.0,41.06803414481426
167.58571049135725,188.89596211732393,0.14075285302995866,164.98302540233,7.989713590999004,1066.146608966455,736.9209543812001,27.2,37.19281144489555
309.712749458352,133.9309365024407,0.0745850494343685,160.6391748930215,11.594528547482378,1003.733545207882,776.2519657402277,98.7,42.27720008909082
362.31851610565667,0.009207332335165574,122.99267730130782,153.95898828583697,10.08568158544033,927.5207813897491,942.8788798690581,55.3,54.32286269939847
164.15397382180026,76.07886323789569,122.96468853395476,166.52867041246296,11.911838741289703,1005.3991856594001,791.7494614637728,27.1,49.17307186975447
425.04712708342026,0.2115117715982393,0.18297782520210149,191.95028489610687,6.726560857731187,1014.4394018653167,665.8262158030382,2.0,22.730444588520395
251.76786404197506,0.25860261126167927,0.1911955435990933,173.96469209250628,0.017345091766569176,1124.6643765799404,698.9908447510485,27.2,39.00714962031825
252.3944794300741,212.01246667079454,24.564873857898537,203.43057960548472,3.91500142127852,823.9779517784567,698.9599388612573,27.2,39.2651994294649
386.75430499969696,188.0914553052085,0.014703242553295581,203.48919383411192,0.007251118505858578,931.9089860158692,741.4058923424577,179.0,65.73474842360594
143.73827205764695,141.4936473092137,0.1903184946836589,181.60617995387122,0.014689485874371577,1080.8643342491455,782.875218817367,5.9,42.1304301364443
295.09678166215707,282.61951316369516,0.03749096809895036,194.04037663154858,8.293459048735869,948.7801761184026,695.2206870421946,1.9,39.61358425199222
375.9171777639486,0.21388061032394035,183.91450015868244,153.58451058440997,11.99351948746741,852.0838680701335,784.2146796853001,98.7,66.95043351207386
330.6952586218286,0.20181386231348597,113.05820528948102,153.58921056417185,9.987975434689574,969.9220591155294,805.1170526685323,2.0,18.87423589570177
362.37120085516085,0.3544263561091583,0.14555840404783282,180.910636618362,8.913842473830078,942.5470465094013,803.6815641337702,6.0,40.223406154406575
275.16757066447923,200.58014357418563,0.1161476606525369,174.90291680440154,11.081861442048504,1025.038920376597,708.9799399417423,12.8,48.62285782822365
341.7203933431374,98.64845451139993,0.04408919499358177,185.0207987872377,0.02895998939285871,1022.7894822052107,781.2667068842188,27.2,33.299060764684285
167.7986651198612,0.11635348618057151,125.17342607610055,185.65862042565706,8.008917272982908,1059.8479401219822,755.6978307155038,27.1,35.81516407001038
213.9532904129128,0.13421544823552267,0.19186898085706616,185.76225609175037,5.490751304839465,999.6404186437045,825.0201796521089,27.1,8.481585273507044
303.9281623255922,0.08168376170038982,85.8810172015381,202.00258071433043,0.01845956971218765,1014.499329556833,699.1701542620243,2.1,27.404671624620555
524.7268985236547,142.6524351187648,0.08514732781051038,192.0215143175826,3.576106828726543,917.1836533081612,594.3010818609832,178.8,64.00627398547189
249.0785855708535,0.1337680521426563,0.15953386423281302,161.93813889787725,8.88875259579557,1047.1479952904278,805.1111316290298,27.1,37.85666007891134
424.11297071380193,0.1267772505784137,0.12451230345991604,164.02567262904478,10.007471196558559,1006.0543127411456,825.1640399882934,55.2,60.28542575610777
309.79502376753237,177.95677429652528,0.14462067756774388,191.930949289328,6.5021379852700605,1039.9497152779782,604.8042134628424,27.0,36.48717632052728
250.03244925747137,0.277080797421263,95.72351082409125,151.43519377127487,11.621619067409567,978.1144192894961,867.6829704243678,26.9,32.75197260147631
446.1079049169216,0.3207145292148539,0.19339001753712637,121.84787484854206,15.889427707326917,1004.5810783934268,889.0097964951158,2.2,62.53000144306199
424.84722467901713,0.11962756185960188,78.8821255292968,210.03505057566264,0.009548823075513191,944.5248051169725,712.3104301452438,55.1,39.34740995428521
148.0923931601085,0.32221181793165954,0.162357139467332,193.95830033474888,0.010171283160773648,973.9669587252696,892.0749634177031,6.1,4.873157445346386
238.16987535626976,0.22048961316733084,0.15513471286944736,184.9914296396496,8.91462048684555,1006.4047503022399,778.546253729085,27.1,35.29043040579956
500.0235056008462,0.2900233738534155,0.04123443064073484,203.50312003615323,0.013013305206352577,820.0878000225307,775.6393622047641,27.3,43.55631929615724
286.26689531582025,19.942570871574922,0.10593777655004288,175.07111658601687,8.012461493223288,987.9208054563776,800.0974117602364,27.1,65.90670243906071
350.336905369675,0.15852402549256794,0.1347518067368938,185.91211516196316,9.90605253333467,1068.978142379962,692.7200935272783,27.2,59.80072801061578
539.9912419760172,0.29199603614782177,0.047746327846276415,154.0053774812937,20.791238805585653,827.0565969776453,807.0682935467795,1.9,55.0360818220941
194.78946759736647,0.3338690150030459,118.62264348603395,168.10150555177916,6.1123146821718315,1087.9783630928177,785.3949304684595,2.1,15.868202635968888
146.06017805648062,211.73714393636402,89.28448274960402,191.98436657741553,0.00906539497469705,953.354562996001,781.1595062482845,2.1,18.050065031328614
166.36661978317784,0.13630045156855886,117.50195600873204,185.7498719392233,0.017380535907266292,946.7824231988146,942.1525744811,364.0,38.23138421530637
401.89059276127534,0.1929540210882692,0.002779173179014549,174.95323024339905,0.0022262851612468992,1079.0021614448992,885.297274213487,27.3,49.78484375551207
246.71574068734733,0.3189712698519145,121.33529851655175,168.069066505511,8.718059367595277,1056.324175817417,749.9195368974745,55.1,38.641509888092145
237.51057732682528,20.018070153286715,106.89199748901073,153.50190543977882,14.297732543431199,1118.9880498504012,698.9142099474199,5.8,22.341472538017847
445.88978490957356,0.14235131037037263,0.13111476378536935,155.66130832573694,0.022306502986850774,1118.674894146225,735.7107207506831,27.0,47.06682056338414
150.66410480063243,315.9947553884582,118.42673242807578,168.11612107135682,11.27357809512932,914.0770543848133,707.6893531500868,13.1,44.24001365168157
220.8103978663848,11.06087811287847,0.05927896598363702,219.60218442574688,0.0011353984660038563,1005.7935784156656,762.8192293139361,2.0,15.612008819457223
159.73601044833978,183.88744507056327,122.87310954005494,162.1062851061617,14.30172246138445,822.2271482781812,895.9207412369448,55.1,55.69794968648095
299.71022730712644,0.02281132665886787,121.47958137867744,175.11960667802202,1.6922504623584436,1065.60558679532,803.8403727035396,27.2,17.502668439988295
182.07362028268759,45.01050202940097,125.90183407711655,146.15943391845917,28.207018906822345,931.9465893242942,889.286736582005,6.0,51.4123447952053
275.4418213058991,0.23269773540651784,94.51823132187889,150.99081944755395,16.495611115124216,932.0434260723787,925.9260625617618,12.8,37.268469352178435
388.75169795997544,209.1918902488302,0.026169056670681812,164.8799245376389,11.000391310334312,937.9553980594468,749.9052473541067,27.0,52.86648948985567
366.07746191869353,0.012929506455904516,0.1906299184660014,191.97432192441954,0.01899511555865363,988.1020980256806,815.9841277231233,55.0,40.390548598524546
376.16650640333137,0.034741215654051416,118.32742521856491,203.47117719078182,0.010614074460816525,942.9914119329071,753.7331802133298,269.0,52.91853204600004
214.76087323833184,188.84745862131663,95.67256726215521,203.4894360761961,3.919482448249053,842.1095048677603,704.119845517717,1.9,20.04939436245976
148.11533224373636,26.194186341279668,0.15668642920869047,228.03617894544277,0.0061301549235794894,967.0089106017347,769.9329524038246,363.9,40.67935560917493
251.76105113673728,0.06386265906360222,0.15248681218658078,164.06047430742268,10.384755710319547,1053.7675130649707,868.1479783232637,5.8,11.575612063829027
159.90691677828676,162.33130346117585,97.29894635039867,164.90405063511002,10.397451234076327,938.0623957227936,852.7861079595577,55.1,27.039435914393234
251.7862072839758,170.30411399761363,96.1269744644099,191.93633067647065,9.01181288174564,965.2762985584459,637.9110596562577,27.0,28.915578738889465
375.1239535839854,0.12199897003574733,0.13512563665578625,191.9964065554054,5.715611518080151,943.9099557942327,778.3893281519098,55.0,27.85272289605462
349.9616516305839,0.3474801249102768,0.10851713071519242,178.90505166166852,11.602449653560353,852.0139221670606,868.8603812321699,27.1,39.789908171012854
386.9557887479165,0.06667820768706179,95.75890416707219,155.66252219602637,10.89875211476036,1076.3577762188793,782.9199510800711,6.1,55.642638158186045
167.9205293636398,117.19749891003234,116.01951565722352,203.00674428810748,0.013736773935137059,968.1350559391017,757.4720801216209,98.8,31.371294153721934
261.23702011207166,287.88494111985204,0.12866709536719867,180.27363561579057,11.410048077402536,852.1540201895469,707.8459999899045,2.1,49.77323260358542
276.92362835025165,0.01603638122806217,163.32220368559692,185.75504396203064,0.023406613192035408,1014.3948985431547,849.0580725281376,27.1,39.59767839597459
297.0621568524579,167.02552891374955,118.37780288575289,193.33308447466882,12.592584674224064,852.1635409244049,612.7802641655784,363.7,51.945074289363774
313.1158757347123,42.2669270881137,0.07870463032560338,186.7080389962333,8.90727209819668,979.041110815031,800.9274560274171,2.0,19.51910343770185
333.0954838116945,19.985543522477847,24.45852630733467,159.48994073988703,11.614657930466375,1057.5314170631998,716.3178741510602,6.0,21.608263796769826
297.26431305018093,0.19409286396016512,0.11931103963046041,181.94419524989786,0.018428475738923034,1078.9140168488375,771.8006442596583,27.0,28.726041401854825
539.7152491212712,0.04221244151290193,0.08089481909215834,154.81342108737704,8.990946732163788,931.9940888112435,893.386624893144,27.0,55.90659780879191
290.0661582273595,117.41069401594604,0.11202324967060662,163.99688518476296,9.986773251390991,1046.896416953149,755.5070986801513,27.0,39.64230828477137
480.09000410590335,0.3268914165275447,0.13566059549835785,197.9779119402963,9.995027445755614,852.138699889195,651.0184378516749,6.2,57.88577421502817
133.26591624234712,105.01785208005603,163.43991209273022,172.36332193577374,11.609267839066424,973.8336388818042,889.0244871572838,6.1,24.283970897994937
161.87829431427144,0.2984365475969213,99.9030142149371,146.25550701037656,9.208518595135217,1046.7022055755851,904.044901641539,27.0,37.915051566205946
190.1841798431539,0.1982364710987099,159.97051513062252,185.91559190906113,7.486865622293205,1024.954555882314,792.1874479254456,27.1,31.71509903453974
312.90139347491925,149.09519786595183,0.17489134971925324,183.91683603231147,7.623646224622167,965.3627292406622,704.0467288494737,12.8,51.721072394069495
122.84292413910208,170.16827823178977,172.29819380281035,191.9627259438195,12.41041286236884,852.1078907825907,781.2748044992379,1.9,10.341662253831934
264.70180691608846,113.92999994993784,0.06697037268794048,191.95954794233853,0.015082386703175743,1005.4612133826416,754.6278772693883,90.0,22.742600396762633
239.83365407095374,282.7413343406444,0.049814853852090835,191.99776050319394,0.022242483009468295,1002.207211696649,594.3309122912073,27.0,41.3631884324334
159.9192049295499,0.14428513250089736,131.8910356712942,185.69920560452928,0.014106689108142056,1118.7395186450024,755.796722294867,27.1,27.871484651811645
202.09101268221275,188.8321681651546,0.17760750706250406,185.74056030054646,6.994322783166579,1000.0674823545552,762.0216770557737,6.1,28.05994601895414
159.3697043215229,0.15512870623145147,175.01769824271247,162.00799937002503,17.90006873485859,801.1403680781381,992.5546858156362,5.9,42.633234371046576
168.5849623659364,166.96364264422024,0.07009442924729825,192.0256565629802,0.01642037886727099,1053.5082903765488,755.5798334185345,27.0,24.382324169207283
298.0070881187432,25.936249879942892,0.17027072695996281,192.00139389581759,0.027599515686651976,973.9839884746508,753.8687391485522,27.0,21.79024178558796
203.52460302760153,122.70854057868065,100.01162558678782,163.99468563057368,10.276358562235526,1007.8041001211981,782.1547216606491,90.2,37.84553855377392
531.296460496925,206.79237996216995,0.0132738143036093,185.76361624163056,5.4891523810740335,833.143285817869,594.2322480586892,26.9,46.68721263536875
220.83690221086886,0.35374738353054624,0.19810176128148527,174.90589645673083,7.997778470692335,1055.9811309919749,799.2948483331813,27.0,39.64796734777555
189.89007193924382,211.8110582080849,78.84618870940288,183.77752221292437,0.021954194483046585,966.8237633000701,704.9180466319476,2.0,32.07046997766732
164.7010523219264,0.253338495101346,0.11544049561392455,203.5542697080634,0.0021449732857270476,1046.7033354084554,784.428876369006,5.9,9.40322550237482
309.83373818312407,97.77054281815433,95.60740275683193,191.94944923180338,5.996510546801307,931.9347619931793,746.3609357145315,2.1,45.74982114787302
450.8065556789866,129.94029948821634,0.11980981449378447,154.8167933218265,12.797249502353171,940.0395074357498,692.549758671106,98.9,79.24109343854428
295.7348926855783,161.69452999640853,0.0837856219808728,167.05203733203064,12.42487257335019,961.0227744867993,738.7164638423747,2.1,23.753566923185424
438.8900259710348,173.07911184815202,0.0630955947710703,175.91633879351696,10.909635332057423,1053.7721380144965,612.8883804914228,27.1,56.16235030404256
135.33818343724627,282.78256435398856,0.10701237029091715,172.8956406742344,3.9144346798792933,1078.651477622577,697.834602166677,27.2,29.16393691634782
359.09962596472604,0.11790754520586688,96.68149216491592,164.8753336030892,10.089700365880654,1046.9150858172952,746.7040982488776,55.1,35.20759205774908
318.65902097943797,17.288991786816588,118.29716924731656,192.022785724263,0.024670575079005275,930.7644519406493,712.2148382532057,1.9,12.827862451962858
218.59747957194918,0.2011267466311324,131.9189689862897,159.32102758108135,11.27983041435114,1005.8278911207174,784.2157432916841,1.9,18.113571064069045
348.96033143297404,0.1050043577970996,182.09079419951402,145.86731459076879,12.091300712991899,944.0897810891192,788.989571022708,27.2,64.30322890615079
143.82133122325945,187.20330452527634,95.81139406489339,203.4548465751604,0.01607070003880029,1005.9855184076985,779.8274574854485,1.9,9.658289535048027
164.63641926296515,0.3415840460653641,166.94133040382914,155.52755167043878,23.3777431838643,819.1399346130343,942.0968007741457,98.8,51.913147512025546
330.90818745693264,0.29474802571689906,81.84700907479784,203.48068092329189,0.01799836384077036,967.0163961089498,613.1135173274492,27.1,23.83520022048006
304.3489822182294,237.44522163455548,0.025829459209404604,201.04359197953733,0.027259436665535652,894.9578014160797,753.2355173328361,6.0,27.620039698604266
277.0795066461251,0.3059546964872908,0.01896182817562675,212.02471844339388,0.004725092410824416,1134.0548782003311,688.888742896348,98.9,29.85907524249141
355.831891979247,316.0254965311663,0.026420534528440953,228.02229639469365,0.02696709316124668,801.1309653985403,749.9811759435229,6.1,53.88585211526696
309.9153638972773,0.2851182237122032,143.0767664616717,154.4839171688049,15.882492141536055,999.9303662723781,750.193084822004,27.1,32.66481170166203
290.56632124390677,0.25675415577472904,118.4159060699186,158.5629495149716,6.912798397168006,978.1629647065037,778.2678884990808,55.3,57.19898261571324
531.5907423180065,0.02210821325955692,0.1715589235204149,159.00824269069557,14.326556546104339,940.7242972922858,804.0016651906193,27.1,46.31930831649173
212.76932496474257,132.60740966800665,121.52076393116516,227.9961907594131,0.017162285915689246,878.997245337741,605.1101555630335,89.1,33.908789720797834
214.89473219567788,0.3241776971520949,0.15591255634699053,228.0086670938717,0.004712267420226013,968.1250139456657,695.3508544478686,5.8,8.520960338643757
161.59586555941348,0.1218715092447269,0.13013923147103412,180.38570254002028,0.009193323174617518,1134.0795715485758,807.179857971382,27.1,11.624881874998188
167.36936363108217,178.09687975132135,0.175085825132129,157.02132231879077,11.616615079922042,852.1926456155594,885.3409944153162,27.2,40.19014976840441
237.77142988620642,20.103249665332378,0.16622333226928987,201.01922188908745,0.024646256373535458,973.9448877574218,780.4780150553046,269.3,33.69324977456034
439.17218498851776,128.3724442374084,0.06369846443014637,220.14061929958956,8.00894195222472,967.0153491552499,594.027317909145,6.2,19.349642852445687
148.89142622426812,0.22990852466529077,166.92860062145138,211.5197702899846,0.0076800065688793495,978.3105522232541,758.2545391467144,55.2,26.315475913008214
181.6820886635964,148.8550045569603,0.15655585805611594,190.68433058967997,6.1103834547347775,881.5702843192372,806.9716546582885,27.2,48.71139875690004
167.7265753636774,189.3331529124954,0.0316523329186893,203.46100229039752,0.011125578291486526,952.991550937097,757.8668182693496,27.3,23.504649002446804
212.01192067343308,0.27774231452943354,108.87768813588843,187.32478886944733,0.025276208367364106,1053.5421049073752,762.3816317896006,27.0,11.412565396917472
166.838245105213,0.011275547010299647,132.00904454753461,186.023715764167,0.014869375076814073,1053.5632800681226,887.2611482410606,89.0,8.101186248740639
212.00531964916362,75.25540598031697,0.13682014544095011,175.45821309918594,0.016228796104016396,1125.0371284332762,736.2331996051097,27.3,38.72258111388735
474.813734691462,144.8900274088552,0.14689290786677844,192.0037558616903,6.70408877774785,919.699655029739,612.8766937002699,55.2,79.24268957277675
474.78477946457866,209.37661177379096,0.019905656928024484,159.03957735583467,10.082174100015163,1047.933198330336,694.1936778968465,99.0,79.43456580414184
150.77115112941598,142.47986403436806,141.0019464132186,164.88203024467012,11.600359931191367,977.0384146380885,779.9556355043934,2.0,33.105001051529214
318.786436580858,0.08763878187635044,96.14643521916742,162.08783879429848,17.901016428578657,954.9305672818247,802.5561497547121,98.7,54.34963201276161
474.8748685885598,94.81589542335713,0.046750489761713254,159.5384994311337,11.610749412102276,931.7272414387015,785.6342399204007,27.0,59.89144331129794
220.81668420523235,0.2605412391911557,0.16215062203133357,170.9046485854248,0.01500115318599704,1053.6117214852663,803.9564414399018,27.0,18.251730866036574
190.36651077506082,42.407177572769996,0.1390067555227077,145.96939630139562,12.992354329955006,851.9951903808321,992.5253789141902,27.2,32.885838026446876
167.63148489207467,129.74668955020712,140.99502014727534,186.0220088818314,6.478593193890389,931.8110741066025,778.986282647049,27.2,36.937279342801226
213.55506948491401,290.2645605299944,0.06030021618599335,203.48950612227384,0.024726776494974345,955.6357066597704,612.2146082663071,99.0,56.79725940135558
166.0372943724824,156.1149615213968,0.16188819363525653,173.88963051022284,0.01444833296709458,1029.1051592575993,804.8864092958585,27.3,23.97655076918087
182.1406312702748,0.24774366037044615,117.6042144734815,182.901175774882,3.9135678627021306,869.0586984575002,887.2881098803248,27.0,21.105682015805257
348.6071806098945,117.23184857814208,0.14421556805009317,188.4818928903587,0.022691283644108218,852.0941942035303,762.6489024839144,27.2,41.32282999798812
264.9755322784176,155.32097691986775,0.11925685463526037,175.40967021982556,10.896083242182758,879.9726352537065,832.9393819231161,27.3,37.85096638763274
323.9447677311656,94.67553555601197,94.0320778620772,228.02680330904363,7.473257655190345,823.8476088734602,698.9205499834245,1.9,24.354767204123384
393.25034798171924,18.788597272210907,0.03156826289231418,203.53144010030866,0.00940637399046551,1048.704878849725,605.1309864200252,89.1,31.629970124987157
521.6120320310856,0.02970841802108737,0.04165823784416034,192.0103194029741,0.0015968191881530203,1030.823523794626,828.0396565142405,6.0,33.787123793084305
480.0040453247368,0.10257350431999157,0.046689027462910815,177.99390341608972,5.990458238618264,949.3635291776679,857.0457073786225,6.2,41.71850930893554
277.0017254245915,156.76509526934788,122.98409138781523,181.1262715518351,11.620916853447433,971.160593333957,655.2178743580598,98.7,66.77160284433876
140.04110435335792,101.88532788874338,122.87957936786435,181.70421925417017,0.02943888725686783,1085.0037924260596,811.6787307091527,27.2,10.817497882775903
362.39900038262857,0.3235253621143812,0.17503407436677776,188.99843110424206,0.027532631440611688,968.0230267511022,755.6968293355317,98.9,63.122325399498465
167.51358937262438,116.08253524363047,0.04427687433874894,213.55043680177315,0.019633088372112972,970.0551232936299,782.3111563442536,27.1,10.290645664434273
312.879739598426,0.1831924613086784,0.15756208010509454,157.02717634327252,7.005506530492589,1078.9336246424236,755.5911899699393,27.1,46.92143442704503
143.86945431438468,0.21440478369540017,118.62635497105768,246.88669689697866,0.0028814963818613037,970.0744560998694,695.6590656234373,55.1,21.932508441654868
300.1417611791128,93.50585763756744,94.99191416042649,202.9538664221412,0.017493814022914833,944.5373821112344,613.1291138881387,98.8,62.023602161706464
321.2620416067467,0.20178797753017363,0.04234602424121903,185.73011709906152,0.0253057350603223,946.9200913703835,852.2681951573707,55.3,29.935126182227883
330.3568834943756,0.3142373599840482,0.1779186267798849,140.82222922109221,22.094455571511133,972.3521263294061,824.8269409662962,55.1,41.02992489669511
177.8384116329043,133.02802245750684,100.33069721489966,171.95374653878892,8.003859738460694,1075.5859071134362,710.2362306988111,2.1,29.71440598441385
231.97992388300037,193.64807076871907,96.99630836375721,158.49838706961165,11.883012057375685,1006.2708801193141,746.6225584918922,1.9,46.300121960447434
425.0019886848031,0.10553249558761024,78.9016123352225,190.73884076513247,10.997219251867248,926.0116192274105,801.1523530447009,27.1,45.43235110526547
166.94061280375814,0.2570053478203249,0.07279775608130024,177.95399342236533,0.0032849644609367346,1124.7451017549897,889.0328470767777,27.2,15.061289561722464
173.36708671510138,22.19546302340077,0.09301879712256778,156.7544570967324,0.01103385376263244,988.0481660941857,992.2525806535638,2.1,29.565491342007178
276.96569193917674,42.087517894675656,0.055600018716177146,185.70323256747145,0.011626203239100796,1007.1574678890076,785.569458601626,12.8,18.89994235560533
213.5991763193902,179.83996703107096,0.004083298719521622,246.9148278325581,0.001966144664209857,1047.0014621379341,612.916159592811,27.3,35.38579002500896
304.239522648838,106.14310151746169,0.18937806693990922,182.9670923431509,8.011020563378228,833.230266423679,828.609593018105,90.2,74.54910543864312
139.4973446523358,17.552298869822685,117.53967375823675,154.05903736960974,15.87959824801749,1040.5908535258955,925.8789718288778,2.0,13.538947822353393
