player_height,player_weight,reb,ast,draft_round,draft_number,DR&DN
209.6698186,102.833613,0.672192444,0.139821563,2,50,80
194.728058,113.6353748,1.059659442,0.342015116,2,50,80
204.4766569,103.5718712,4.878141087,2.130958635,2,38,68
193.4456558,93.4352706,2.363082299,1.594462338,1,17,17
204.9218158,111.054133,5.881372546,0.896672121,Undrafted,Undrafted,Undrafted
223.6006567,122.5896929,3.364552163,0.623602336,1,2,2
198.8234455,101.1859231,2.074024528,1.337202081,Undrafted,Undrafted,Undrafted
194.4948549,87.26794445,0.265647232,0.855572294,Undrafted,Undrafted,Undrafted
199.7077036,102.502297,4.832521967,5.366708504,1,9,9
200.1261144,96.66442201,2.196021554,-0.137032521,Undrafted,Undrafted,Undrafted
212.6986479,120.7717996,7.374786339,2.033149542,2,37,67
209.7389036,113.9957784,4.724116284,-0.166431826,2,35,65
204.1129004,114.1793648,4.188610824,0.064968737,1,19,19
191.899173,103.6909148,5.838377126,4.056225633,1,1,1
193.0443316,88.93203487,4.116334586,7.737846315,1,27,27
194.2618221,93.71740907,1.689297971,0.863878787,1,23,23
185.7026812,86.71927015,2.924571786,5.630398742,Undrafted,Undrafted,Undrafted
194.4162608,91.64784672,2.258497779,1.462337998,1,22,22
211.0206715,116.0785551,8.33153548,2.143377637,1,2,2
201.5643563,93.78637709,7.453720752,5.233211207,1,9,9
202.7701211,110.5126397,1.499222445,0.032640378,1,15,15
210.1534311,103.2054348,2.135004263,-0.102480784,2,50,80
208.8316653,110.4098842,2.815312481,0.136516846,1,25,25
197.3021445,102.467609,4.761335614,1.916230985,2,45,75
188.476622,89.94520106,3.442727685,8.959093305,1,3,3
216.2981676,125.734285,3.356266888,0.893375715,1,28,28
186.3124636,87.13948859,4.530439782,4.462306411,1,16,16
197.8815375,105.1773316,4.024679453,2.07333468,Undrafted,Undrafted,Undrafted
188.3937558,91.7971554,3.539373401,5.924491447,1,5,5
193.2754691,88.87510981,2.588071804,3.84582298,1,29,29
180.373796,83.03272972,3.012890281,6.873654496,Undrafted,Undrafted,Undrafted
185.9625468,78.5523769,3.438747865,6.027957343,2,39,69
203.6249161,93.22973448,2.089137182,0.940094089,1,19,19
196.1656732,89.27348047,2.005594685,1.107469098,1,28,28
221.8384258,122.3303054,3.676153176,0.332440842,1,2,2
202.4527731,111.4990331,1.429133376,0.67518391,1,29,29
189.456801,88.13702574,2.40309834,1.467787161,1,11,11
200.6928245,99.68083913,0.860074369,-0.026756208,2,33,63
204.4561283,116.9473422,1.915427113,0.324668631,1,20,20
199.6888281,111.4264326,7.825467369,7.604953656,1,1,1
196.6958623,101.270073,3.619281526,1.80816466,1,13,13
211.5474611,110.7580446,7.091617133,0.547386782,1,1,1
197.7948695,84.41690667,5.079181141,6.434133121,1,24,24
190.0416092,92.39533213,2.40714838,1.221171951,Undrafted,Undrafted,Undrafted
214.4518848,115.21633,6.914220035,1.467193667,1,12,12
187.2400897,82.65042798,4.125302931,9.028572562,1,24,24
214.98646,121.7498432,4.957195602,0.769192763,1,23,23
205.9794755,107.6277578,1.581695277,0.338364699,2,31,61
210.4732118,122.1155305,3.516604272,0.052138199,2,37,67
198.8720535,94.27044659,4.353488209,4.162782305,1,17,17
209.0599333,112.3324262,4.326857742,0.868584301,1,26,26
189.610115,100.8080628,1.571708459,0.718606184,Undrafted,Undrafted,Undrafted
192.1214443,86.71818848,2.954937303,3.901272023,1,1,1
205.4177633,120.9679418,5.026067721,0.6613715,1,3,3
181.6944445,74.70277334,3.839437178,6.094729242,1,1,1
202.9994553,103.3986013,5.130875924,0.734997038,1,9,9
185.6679753,72.73239193,2.279773933,3.48537848,1,13,13
209.9402615,112.0829153,9.531301434,2.039960421,1,8,8
190.629666,91.03975414,2.87175088,3.865888034,2,43,73
196.2186156,93.57126544,0.980111647,0.482467814,1,22,22
208.5446543,110.8125321,3.758429303,0.434079636,1,11,11
194.5556953,91.60527435,5.058226383,5.225599946,1,20,20
211.575089,120.2441263,7.597508487,1.305496162,1,20,20
208.2776908,115.1693578,2.95444096,0.487032989,1,11,11
188.2770857,78.69443476,2.996795294,2.646469803,2,45,75
207.3499559,111.9435072,3.341292062,0.420842505,2,33,63
191.9215579,96.51929595,4.320388374,3.061993145,1,12,12
190.8984982,89.51297096,4.086648431,1.43644939,Undrafted,Undrafted,Undrafted
191.1677144,82.32681694,0.715030846,1.965816149,1,26,26
214.4545515,112.9070378,2.421932801,0.290158738,1,11,11
198.2455028,92.26935367,0.430349201,0.216027275,Undrafted,Undrafted,Undrafted
206.7881124,114.3933472,8.010353223,3.392020997,1,5,5
214.5121962,119.6948776,6.898924074,0.914973895,1,7,7
200.3972678,98.54670591,4.16602586,3.831363025,1,9,9
202.0263451,117.8985422,5.930794914,2.454698045,1,1,1
201.4070204,92.99491642,0.623699313,0.315228614,2,29,59
203.0650077,91.59302343,6.048802718,3.030798616,1,2,2
196.689604,99.6358054,4.559501659,1.782462236,2,33,63
199.9949638,89.85849026,1.271008605,2.104837719,Undrafted,Undrafted,Undrafted
191.876177,84.81557918,0.254319006,0.110136769,Undrafted,Undrafted,Undrafted
204.4184389,108.1684935,2.343907691,0.904904266,2,59,89
207.1333756,101.9245641,5.109811446,0.43157907,Undrafted,Undrafted,Undrafted
202.4204827,107.344114,3.051071229,1.390421849,1,3,3
202.0128159,107.3571731,3.287982681,0.597953072,2,37,67
195.8770627,86.8684198,0.957039456,0.48866026,Undrafted,Undrafted,Undrafted
192.4172942,101.0456,3.532209619,2.741461054,1,5,5
198.9793995,88.8640861,-0.07823047,-0.05853081,1,26,26
214.3347547,128.1621037,11.38197681,2.906027239,1,3,3
188.6992107,84.83911075,1.4238483,4.891788816,2,31,61
208.8467073,108.5790101,7.458255998,0.596542691,1,24,24
190.5581967,85.32537149,0.214682698,2.167555365,Undrafted,Undrafted,Undrafted
194.1515114,98.58299908,3.649041107,2.019920631,1,18,18
212.4051977,120.2146665,4.260387582,1.896400057,1,10,10
190.3911941,90.65428967,2.160035296,3.070238233,2,42,72
184.9294979,80.46673932,2.152680552,5.72541201,1,10,10
203.5927815,105.0165536,6.43686573,2.005013699,1,10,10
212.0700312,124.7325864,2.344787438,-0.265164497,Undrafted,Undrafted,Undrafted
204.9586969,108.3099891,0.09946038,0.310009333,Undrafted,Undrafted,Undrafted
202.4497953,107.6515149,2.893499313,1.129671981,1,7,7
209.2120048,120.7046799,3.327843584,-0.004211599,Undrafted,Undrafted,Undrafted
213.3701365,104.0993075,2.392511889,0.153409398,1,17,17
203.9166586,103.9513982,5.839749097,0.691842191,1,10,10
179.6332322,78.80478463,1.214669967,2.167429106,2,51,81
207.304727,115.1076108,5.03544081,0.109784347,Undrafted,Undrafted,Undrafted
205.0518729,111.6329634,3.486916722,0.422522967,Undrafted,Undrafted,Undrafted
185.1063124,85.13675872,0.89430333,0.805403605,Undrafted,Undrafted,Undrafted
191.161357,81.2994922,3.344263768,4.06300282,1,24,24
188.4328424,84.40976796,2.10226435,3.727273063,Undrafted,Undrafted,Undrafted
209.0123252,115.2865598,3.79059636,0.587344215,2,43,73
223.7965031,120.018611,3.854798954,0.458162397,1,2,2
184.7108687,79.37483977,1.019874067,1.224143122,Undrafted,Undrafted,Undrafted
194.964469,90.93902166,1.762792291,0.983957021,2,38,68
197.5938955,95.74599898,1.713293675,1.352240676,1,15,15
180.6652281,79.30795267,1.469912598,3.728242406,1,23,23
187.859146,91.01354351,1.062358966,1.203073346,2,39,69
180.7859054,81.25649609,1.768236494,3.043505499,Undrafted,Undrafted,Undrafted
200.5579808,109.107584,0.979294757,0.477624349,1,4,4
212.1541687,112.38981,3.610235819,1.238263142,2,51,81
189.5935952,94.94447765,3.068414886,8.434718346,1,3,3
205.3106025,113.8704102,2.669732181,0.000223161,1,4,4
213.1678503,117.6190323,9.082330681,1.389894877,1,19,19
208.0772672,102.450338,2.949057033,0.882479068,1,7,7
211.4690151,114.6251003,1.687514835,-0.196316305,1,29,29
203.4718518,96.86924559,2.945865022,2.085754963,1,21,21
210.3898023,110.2582395,3.917269742,1.881918896,1,1,1
192.1987074,82.38863566,4.495024299,7.82104339,1,2,2
209.8902168,125.4051079,4.491238214,0.37705164,1,15,15
214.8040809,105.2282859,6.840695755,1.872358742,1,4,4
195.7718436,101.6349143,2.263991175,1.094624693,Undrafted,Undrafted,Undrafted
194.178388,87.9359456,1.150843481,1.624683562,Undrafted,Undrafted,Undrafted
202.0768384,101.4166401,3.217072185,1.523130471,1,14,14
194.2621803,81.80568236,2.720361239,2.118391823,2,40,70
205.268353,113.8888441,4.602347194,0.188472763,1,13,13
196.810445,80.31233117,1.901498317,1.628926936,2,45,75
211.1286389,113.7138771,1.305729688,0.764287988,2,45,75
210.3201625,125.4175362,4.128765132,0.551156308,1,12,12
192.8704322,85.5570372,0.553695207,0.239008516,1,11,11
205.3881863,113.8575814,5.042581868,0.758776568,1,5,5
187.1320666,87.97928982,0.555091023,0.762250476,Undrafted,Undrafted,Undrafted
194.200982,81.30088372,3.364223282,1.783697279,1,18,18
203.9349618,103.5885522,2.559371339,0.626083042,1,19,19
195.7598361,89.73811624,0.495995196,0.939481065,1,17,17
199.9535967,114.5013835,3.373006917,-0.103434287,2,38,68
199.6988404,106.7147396,2.41038821,0.594760441,2,34,64
208.2532936,112.6910924,4.621833975,0.109628891,Undrafted,Undrafted,Undrafted
208.8361507,106.4636599,4.299652615,0.703417198,1,8,8
197.3088317,102.8007172,1.303452376,0.809622495,2,39,69
194.3976486,109.3718367,5.133561209,1.222603713,Undrafted,Undrafted,Undrafted
201.8727327,92.3561786,2.869520436,3.354418325,1,26,26
212.4262822,111.525234,0.343891813,-0.292145703,1,3,3
207.1917411,106.3868683,2.872729872,1.223195334,2,47,77
212.7516705,102.9905056,7.265419437,1.411344726,1,6,6
200.2549088,91.51760983,2.415788894,1.191188576,Undrafted,Undrafted,Undrafted
190.6596578,94.58680868,4.856486656,6.629622949,1,5,5
217.8953479,120.7066205,7.742899427,4.120122173,2,48,78
204.7650376,102.3515022,7.845912218,2.67492148,1,4,4
203.7934025,118.3014404,6.267220642,1.635502376,1,14,14
194.0005533,93.62833504,2.903229251,2.740517477,2,46,76
198.750555,107.1742618,6.313488441,1.802476134,1,18,18
200.9979127,109.4795981,4.220735807,1.699596822,1,27,27
205.21624,109.2658534,4.755030332,2.310102789,1,3,3
202.95326,93.17218559,3.433575956,2.496925938,1,16,16
186.0700528,93.42838238,1.250356641,0.857138899,Undrafted,Undrafted,Undrafted
185.4512553,73.4234945,4.079015004,8.011374746,1,1,1
199.7225797,97.51363687,5.307668665,3.271942726,1,3,3
181.6075463,84.26061622,1.842144329,3.089845074,1,29,29
205.810002,105.4339573,4.298742601,-0.188070417,Undrafted,Undrafted,Undrafted
209.8141049,121.712462,3.1676179,0.211458265,1,7,7
202.1976239,98.37637616,5.694986893,3.374199595,1,5,5
192.8001431,89.16094994,2.093083291,3.637017155,1,10,10
214.4479846,119.7253957,4.845804456,0.159157053,1,19,19
189.9715304,96.14856981,1.61219559,1.189353019,1,25,25
206.804163,101.5246418,5.297329796,3.131610349,1,7,7
195.788413,94.52996775,3.824323704,3.451418923,2,57,87
210.102783,104.8008743,6.494152228,0.727673537,Undrafted,Undrafted,Undrafted
198.2556347,95.23353166,0.620358517,0.081629598,Undrafted,Undrafted,Undrafted
205.00209,103.6332181,6.408242145,1.720083083,1,14,14
197.6448451,102.4737654,2.063162172,0.517605539,Undrafted,Undrafted,Undrafted
197.2981183,99.35009589,0.980867487,0.54086334,1,10,10
191.5827198,88.9474337,3.093777227,1.620544921,1,22,22
203.3371497,106.3224006,3.58855153,0.805163824,1,1,1
206.0923035,112.8779899,5.395822665,1.607511948,1,2,2
209.293236,112.9214724,2.910203383,0.91979321,2,43,73
192.3338768,91.64989792,3.360201745,2.595371995,2,60,90
204.396818,89.30279168,2.084335049,0.422721399,1,23,23
199.8435251,106.728643,3.676000733,-0.024775883,1,6,6
206.9292306,101.6926339,1.933530561,0.667750665,1,15,15
209.3505541,100.9367251,6.103931312,1.260149887,1,26,26
208.5409467,109.7489622,7.363709029,2.831105311,1,25,25
196.1929103,93.51996479,4.591737282,3.446406611,1,5,5
197.4674614,98.25762033,3.702027083,1.161243853,2,52,82
182.6377949,80.0284601,3.008921568,8.694148643,1,16,16
205.8756362,95.61661067,2.387744641,1.136007135,2,49,79
213.9519437,120.9192359,11.86409993,2.613157158,1,5,5
193.873585,101.6354128,0.27630444,0.340368092,Undrafted,Undrafted,Undrafted
206.280187,93.31029793,2.832352843,0.816334541,1,6,6
191.5058549,83.35099202,0.903505382,1.090068659,Undrafted,Undrafted,Undrafted
207.0196408,103.4010013,5.136803192,1.690202057,1,23,23
208.0436509,118.9237985,2.622095767,1.137991865,2,37,67
191.8170042,84.95301487,2.53955599,8.065766974,1,28,28
184.8612273,81.28037858,0.952131861,1.846064337,2,32,62
208.0192491,104.04764,3.310323968,0.211198286,1,11,11
215.3910611,114.5267238,2.80035708,0.350091058,1,5,5
195.8822055,91.36967693,1.472246402,4.042107289,Undrafted,Undrafted,Undrafted
212.0220237,106.9596644,2.654505006,0.007732623,2,50,80
203.0409163,92.5062072,-0.364129257,1.483600076,Undrafted,Undrafted,Undrafted
202.6904158,113.7145277,1.139885573,0.276387449,1,11,11
196.4054172,104.6726707,5.119270683,2.079875641,Undrafted,Undrafted,Undrafted
189.848322,82.52084422,3.213155829,1.944376578,1,24,24
183.1151752,83.44190877,2.366187717,5.785667064,1,9,9
207.7265021,107.747419,11.8200044,2.545090065,1,30,30
204.1462624,109.0393793,2.773651514,1.063918653,1,1,1
206.6123982,102.0441609,8.913083791,0.825214022,1,13,13
208.735892,130.7658163,7.47757285,0.721638195,2,31,61
183.9128421,87.92089422,2.382238901,3.806054563,2,39,69
202.4489953,105.3868428,1.915695875,1.397892605,1,10,10
202.4218805,104.8066508,5.354585231,0.749041344,Undrafted,Undrafted,Undrafted
212.8066909,108.1243408,3.004681844,0.734083942,1,28,28
198.5302733,91.65705993,1.143104262,0.522368234,Undrafted,Undrafted,Undrafted
210.1073203,106.9030308,1.679187586,0.398834545,Undrafted,Undrafted,Undrafted
184.4240378,88.48838449,1.969284,6.435412076,2,47,77
214.9989143,114.4718871,9.921457592,3.750938686,1,3,3
180.8209414,80.4727904,1.184442675,1.371662134,Undrafted,Undrafted,Undrafted
