player_height,player_weight,reb,ast,draft_round,draft_number,DR&DN
190.9705069,88.8951741,2.262521742,4.33721474,1,28,28
214.0629987,101.2776447,5.365230056,0.392563666,1,11,11
205.61659,104.5439928,7.052520795,3.483159403,1,3,3
199.2737765,97.90534472,2.252313336,1.158539291,1,6,6
189.5514377,81.18094577,2.252738391,5.238920754,2,30,60
212.1279818,113.9207339,5.902736983,1.112172039,1,28,28
206.3371314,117.1166804,2.422851998,0.722535083,1,29,29
203.0880789,112.9805937,2.665056469,0.225483877,2,57,87
203.2698158,98.18532042,6.658879776,2.37210696,1,22,22
183.4960901,82.3009634,1.646407205,2.236545061,Undrafted,Undrafted,Undrafted
201.4135697,96.18096164,1.742512617,0.588171391,Undrafted,Undrafted,Undrafted
211.7652404,110.3443753,4.07768069,0.719982628,Undrafted,Undrafted,Undrafted
213.4431037,108.2009513,9.054799114,1.326915648,2,57,87
194.6051936,99.32174388,3.27357134,1.107423782,2,46,76
209.3907631,107.6289584,9.334486996,3.030846556,1,30,30
209.0408924,94.70185047,1.800029335,0.816457793,1,19,19
196.7108616,91.27309182,4.626213166,3.796603192,1,13,13
209.2995459,119.9296456,4.09783347,0.993066511,2,30,60
160.4346945,63.92215411,2.031635086,3.713692037,1,12,12
194.5007839,99.83908776,1.340878246,0.011986852,Undrafted,Undrafted,Undrafted
198.5475284,91.3231194,4.045347352,4.833098286,1,17,17
212.7667231,114.9959873,2.080558259,0.099450878,Undrafted,Undrafted,Undrafted
197.6339426,93.52930354,4.124404978,4.182290327,1,5,5
200.406648,95.15741166,5.735097308,5.559956353,1,13,13
192.0496602,95.14995252,3.007901584,2.533126514,1,3,3
213.0161259,139.8936032,1.591226371,0.733836087,2,31,61
203.663956,101.157483,1.549546156,1.624153416,Undrafted,Undrafted,Undrafted
200.8138194,105.6992649,5.409868639,2.660806654,2,34,64
199.7562837,92.4755286,0.651636139,0.948980706,2,40,70
196.7751953,85.40387928,2.853058869,2.961358518,Undrafted,Undrafted,Undrafted
185.9119622,78.81078257,0.863859936,1.816776737,2,45,75
197.1580718,96.46013748,1.072992891,0.170393532,Undrafted,Undrafted,Undrafted
195.319543,104.6759025,4.774217739,5.901804058,1,6,6
190.7944425,91.34415662,1.758386274,2.017145944,1,11,11
201.0567928,114.7869318,6.36125764,1.020467912,2,44,74
205.1295589,107.9255428,2.527142277,1.623597998,Undrafted,Undrafted,Undrafted
206.4328774,105.1493926,3.065061974,-0.091524428,Undrafted,Undrafted,Undrafted
181.5195379,84.98154519,3.456650679,2.84327709,1,8,8
181.9809263,86.88198614,5.080718117,5.93935106,1,18,18
203.4859711,102.3908384,1.752272945,0.653324105,2,31,61
204.668767,105.7931082,5.437533893,3.623483758,1,30,30
196.8076739,92.0556587,0.08047346,0.706354747,2,41,71
199.8459469,104.876846,2.864745798,0.777129918,Undrafted,Undrafted,Undrafted
215.8313528,112.4878834,4.984923137,1.126413799,1,17,17
192.188863,95.4311973,2.745615135,3.140461952,1,21,21
208.292627,110.3891034,2.99051298,0.168696014,Undrafted,Undrafted,Undrafted
206.5788698,112.3889759,3.491764815,0.731704366,1,2,2
193.8549131,83.26000554,0.768488386,1.557102038,2,49,79
207.7206091,107.9530851,5.157192948,5.155162235,2,29,59
191.3700974,105.4006473,1.607408537,0.662830036,2,46,76
199.1969534,98.35473165,0.637010225,1.384740514,Undrafted,Undrafted,Undrafted
191.0760396,100.9300386,0.42998031,0.153064092,2,42,72
213.1157615,106.9753012,4.327305839,0.560294516,1,29,29
195.1413726,90.01887708,1.44959284,1.587425203,2,52,82
182.7914705,81.14993803,1.442701395,2.780039396,1,12,12
199.375517,94.7698479,2.162393598,0.490339632,Undrafted,Undrafted,Undrafted
202.0858718,104.0878541,5.511444255,2.38781778,1,12,12
217.2943382,118.7974153,10.37048381,2.070445145,1,1,1
184.8392823,85.13375245,1.220793159,1.507383006,Undrafted,Undrafted,Undrafted
206.1006054,109.8717151,2.575780552,0.804241384,Undrafted,Undrafted,Undrafted
205.1106792,94.71746463,1.774716967,0.228190141,2,50,80
198.1574532,92.64303691,2.138229808,1.398403068,1,29,29
197.9205821,101.3895977,6.608700262,1.366676543,2,35,65
208.480196,93.72351226,4.998371347,2.135539815,1,3,3
193.7975043,94.66620709,2.120495189,0.285124112,2,58,88
189.9816228,89.1195085,3.771146866,4.760557596,1,1,1
191.2967445,82.51472231,2.934428513,6.307958101,1,19,19
185.3663277,87.82310518,0.392847336,0.902407784,Undrafted,Undrafted,Undrafted
203.5676344,92.67927266,3.380756203,0.874087042,1,20,20
197.0317861,96.73581643,5.345721904,5.981950467,1,13,13
195.745754,98.46850964,2.570162061,2.165612088,1,7,7
198.9484581,92.81347414,2.180289371,1.931320319,1,25,25
193.4509884,77.93325015,3.019130706,3.568124241,2,38,68
211.4928186,114.727302,3.651941746,1.080501831,Undrafted,Undrafted,Undrafted
222.059875,130.5487777,3.628684706,0.605135685,Undrafted,Undrafted,Undrafted
201.1894887,100.4878427,1.161972321,0.118891738,1,20,20
194.4456482,88.92001417,2.852804281,4.234086238,Undrafted,Undrafted,Undrafted
202.0534123,91.14993084,1.951800868,1.085425561,2,38,68
198.0000129,91.37523993,3.765952595,2.835463588,1,11,11
214.1210764,115.1860076,6.126158681,1.477290448,1,1,1
202.6263285,99.49351207,4.55261713,2.127309192,1,13,13
212.4776415,109.3340704,3.411995813,1.031229884,1,30,30
190.7466016,89.25753089,1.340687843,1.322411258,1,10,10
186.9391665,87.53198912,1.499975519,2.759790785,Undrafted,Undrafted,Undrafted
188.6746352,93.54435917,1.600789075,0.654444668,2,49,79
187.1866717,87.9172433,1.696880638,2.043157285,Undrafted,Undrafted,Undrafted
201.0558531,112.9638794,4.853893594,1.299010355,1,27,27
189.1296953,90.13880047,1.588317011,3.166179484,2,41,71
199.3064309,106.3122158,5.020355933,0.030015326,Undrafted,Undrafted,Undrafted
196.2759821,90.11251729,1.614319041,1.137497161,1,20,20
208.4536919,114.1089539,6.93385026,0.802260986,1,12,12
200.1916712,81.9731092,3.783951517,2.275844369,Undrafted,Undrafted,Undrafted
203.9879463,106.8681409,2.458644756,0.432450718,2,38,68
191.7940423,86.14399161,2.383171049,1.890133333,1,16,16
209.4162917,113.4261972,0.966771159,0.338353671,2,52,82
208.5710567,111.7350729,5.30958673,1.107832069,1,11,11
199.2398976,110.4968418,4.83138518,6.266603522,1,10,10
210.7659201,106.9064176,8.182377527,0.589369427,2,37,67
179.9535071,76.12268011,3.887917488,4.654541825,1,1,1
193.8458864,89.26677805,2.867963705,3.442381358,1,8,8
204.380951,114.2927217,4.849017416,1.769609161,1,8,8
214.9398453,112.3809114,1.145298118,-0.485752825,Undrafted,Undrafted,Undrafted
213.3407927,109.8685736,1.691364862,0.111134031,1,11,11
192.2991468,104.8138391,2.469489106,1.004866947,Undrafted,Undrafted,Undrafted
198.1639903,83.34609759,1.145659144,0.867751369,Undrafted,Undrafted,Undrafted
203.6347041,113.4495408,2.914124597,0.233991595,2,43,73
217.8615303,117.4296592,2.429232132,0.410532102,1,2,2
192.7664839,87.35947382,1.726442042,1.301522169,1,28,28
194.7117913,92.15556471,4.303153811,4.930830551,1,7,7
199.7162465,115.2910415,0.811475635,0.118878434,Undrafted,Undrafted,Undrafted
195.6097143,96.58224078,1.293425485,0.287107316,1,26,26
207.1826403,102.210636,1.12134717,0.307211922,1,1,1
205.2231081,104.6620653,4.236135938,1.339466907,2,39,69
216.1017593,105.8273803,6.128897155,2.641465425,1,9,9
199.8996102,104.831667,0.809843363,0.624363888,2,40,70
200.3437252,103.9127052,6.942646715,2.682444296,1,18,18
191.8414674,84.46184713,4.067420213,6.58947601,1,10,10
212.3674624,119.8326305,5.801635403,0.307550392,1,20,20
202.6861986,85.4282807,3.691316538,3.124991097,1,26,26
188.1525832,90.4520143,0.734489641,0.349979159,2,45,75
194.1765767,88.31571647,1.597499753,1.515141733,2,41,71
189.4414153,82.61232893,0.671242387,1.272949983,2,46,76
211.3149279,113.5596584,9.213300708,2.424506419,2,37,67
197.7799694,96.33997165,4.709632591,3.930068654,2,57,87
214.805133,123.2292278,4.473086204,1.696867463,1,3,3
214.2201882,104.7468858,7.697209932,0.94018635,1,13,13
191.3325021,95.29925112,2.485118959,2.148069294,1,19,19
171.8998389,85.27355692,2.425774735,6.28181225,2,60,90
187.455425,85.0969144,0.937387792,0.975110704,Undrafted,Undrafted,Undrafted
201.6679807,100.9627239,2.11319193,1.118526539,1,11,11
214.4550415,120.9712228,1.899706641,0.45924181,1,6,6
192.0363131,95.75451698,0.743564926,0.20752798,2,39,69
202.7200005,118.8539582,5.706067445,1.340062339,1,22,22
191.7620714,91.72987314,3.214553559,5.240020273,1,8,8
190.3910825,99.24455147,1.738811553,0.433373756,1,26,26
185.9897227,81.26999079,2.951749396,6.579993996,1,4,4
210.8081955,110.0960914,5.310229126,1.053014247,1,6,6
201.5279039,97.33904023,6.566166217,5.332292826,1,21,21
209.3189946,127.7798065,3.455436193,0.976679272,1,17,17
196.9062067,75.569474,5.272676755,3.340974926,1,29,29
199.0509157,96.12434616,0.265435383,0.758455529,Undrafted,Undrafted,Undrafted
195.6768547,91.7275682,0.846723066,0.283673135,Undrafted,Undrafted,Undrafted
205.1304795,121.3073857,2.089034459,0.281025383,1,8,8
207.7982186,125.6947483,1.378855446,0.671419365,2,30,60
200.7637097,105.6264555,2.998453262,2.279570764,1,21,21
194.2842432,94.47597575,1.038600815,2.368117834,2,51,81
203.5274052,112.4952536,5.476462018,1.484363849,2,32,62
197.081683,100.8927469,6.0199061,3.335352053,1,30,30
206.5062369,119.2176013,2.357734084,-0.164040673,1,12,12
213.5680396,128.6268037,4.903998912,1.749495629,1,10,10
193.1971257,90.30640034,3.318200903,1.41610087,1,22,22
203.5827714,132.7791883,5.279814783,0.713066986,2,35,65
191.6302861,85.87250252,1.416027619,1.623292887,1,24,24
216.8458572,117.3485291,8.372529132,0.569040992,1,15,15
194.3591713,100.3906007,2.151357191,0.599856892,Undrafted,Undrafted,Undrafted
183.085131,77.99820956,0.775761167,0.244144567,2,48,78
205.7976852,102.0365122,1.340031368,0.025293058,Undrafted,Undrafted,Undrafted
210.8153658,95.72036172,7.572755775,0.908331651,1,13,13
203.8407785,108.2458522,2.247642217,0.231887897,1,19,19
193.3357921,91.24625042,3.533921946,2.141279743,2,46,76
202.2141258,106.9777707,5.223492678,1.451210069,1,2,2
193.8400714,91.46436473,2.545071542,1.462526367,1,28,28
186.6519669,79.42711404,5.497531098,4.053749876,2,40,70
188.3126262,84.31848381,1.584546121,1.817364269,1,24,24
197.4002194,99.15542255,0.836693308,1.404956255,1,29,29
200.6007943,96.17041524,0.690836149,0.278745407,Undrafted,Undrafted,Undrafted
193.53489,91.65564356,1.639685394,3.228546116,1,8,8
213.2586869,115.3992349,5.461884699,0.497406596,1,26,26
192.5416926,99.55319678,0.895934877,0.444434291,Undrafted,Undrafted,Undrafted
198.6085144,99.72426721,1.887333288,1.047968585,1,4,4
211.3688268,120.2987901,3.724540525,0.141277848,1,3,3
190.4436824,94.7212613,2.904663953,2.57409665,2,46,76
204.0360736,113.0449445,0.937323222,-0.173863777,2,49,79
201.9018538,91.84415451,2.850893708,0.441452717,1,18,18
204.8979654,87.34870552,2.205270873,0.532133929,2,37,67
184.2040197,75.02598458,2.812037429,5.358728396,1,2,2
207.5741767,109.5029762,4.348783219,1.39826024,1,6,6
201.2315811,96.77316845,0.745416289,-0.258353953,Undrafted,Undrafted,Undrafted
194.0143346,93.91937599,1.299166603,0.233851288,2,60,90
184.3178113,79.83610369,3.698220673,8.576969877,1,5,5
217.2512291,100.8361596,2.450109681,1.044971886,Undrafted,Undrafted,Undrafted
198.9275458,94.68390116,3.98362338,1.816329215,1,16,16
200.2120297,115.3934512,2.373347183,0.869166105,2,44,74
214.2302753,114.7716292,4.130248466,0.683910886,2,35,65
198.0877258,97.81824277,4.612021635,4.652215902,1,9,9
191.7441395,89.96099266,3.469756131,1.837722533,1,28,28
207.7889933,97.31898223,0.3346537,-0.269224544,Undrafted,Undrafted,Undrafted
207.325816,119.8223383,11.94680715,1.317829389,2,30,60
183.3984576,89.53608468,2.76815964,1.795382967,Undrafted,Undrafted,Undrafted
196.639869,91.1170163,1.270813476,0.623850604,2,47,77
183.3610652,89.18722122,2.583139945,3.145111038,Undrafted,Undrafted,Undrafted
205.2185611,116.2493903,3.744871388,0.241376353,1,10,10
200.2895053,99.81217394,6.027807266,1.429570692,1,12,12
197.0006492,99.09010899,5.020141308,5.196780319,1,4,4
201.8095977,115.9526487,4.436719046,0.129813802,1,9,9
188.2483374,87.15556418,0.226735963,1.433170215,Undrafted,Undrafted,Undrafted
210.1092241,113.5052332,5.778568914,0.6525895,1,8,8
198.5822503,96.09245913,4.336484237,1.016993284,2,39,69
197.9405372,96.03088582,9.052828719,2.093110244,1,9,9
184.6952808,79.46042843,2.844090045,5.441414602,2,45,75
184.0597672,83.84733828,3.223298455,2.839741335,1,26,26
202.5972667,92.99379622,3.474902838,1.854043952,Undrafted,Undrafted,Undrafted
191.1094176,82.42717492,1.078554979,1.124195988,1,24,24
210.3507873,108.2388628,2.694913994,0.533679761,1,11,11
202.2097472,101.949369,3.189147763,2.735291273,1,5,5
189.8745179,79.660604,0.817757668,3.388353057,1,27,27
182.5138081,77.91785849,3.179972435,3.795089946,1,17,17
207.0869331,114.2549792,7.130478832,5.808831751,1,1,1
214.9207227,129.9127279,4.20770251,1.452425888,1,10,10
208.9518841,108.1133656,5.361063137,1.671932343,1,7,7
201.7905232,98.76321057,3.436017202,2.976074121,1,3,3
179.0446581,81.42654462,1.542360579,3.080818612,1,28,28
188.3634579,84.03827821,3.292781571,2.416475494,1,23,23
206.1662501,125.2797325,6.227337017,0.687502479,1,27,27
194.88853,100.398006,1.180290971,1.037687179,1,26,26
196.7158156,103.9330453,4.965111874,2.948285512,1,1,1
200.2443692,95.98923919,2.439964459,0.933192355,2,49,79
201.453495,94.0959404,4.527875541,4.043170568,1,13,13
209.9669829,116.4280989,9.749511291,1.294133625,1,12,12
189.3346954,83.53949091,4.511472119,8.543122809,1,2,2
189.6875387,97.51348817,0.42348077,0.783364982,2,44,74
220.759955,121.7777304,6.455052296,1.023230397,1,2,2
204.4241775,115.5752167,7.04353597,2.775566408,1,5,5
198.45957,90.21868683,2.439069481,0.752223973,1,19,19
193.4219455,84.84851787,3.876574849,8.19751497,1,1,1
206.7601239,121.3458041,1.632023462,0.326329216,1,13,13
204.7289123,91.86472741,3.065652337,2.081342008,1,23,23
200.5020368,79.6586766,3.302241373,1.1110796,2,39,69
213.6806156,110.6144492,4.535173116,1.244265893,1,4,4
210.0761643,123.4544419,4.470172225,1.253056192,1,3,3
203.9512264,107.0783384,4.171437693,1.111011496,1,18,18
202.5968506,104.7657644,7.428837129,1.465264964,1,2,2
200.6194459,84.85257787,3.654994426,2.293732247,1,11,11
229.3494615,142.4667859,10.12499582,1.719477605,1,1,1
203.6711185,108.562671,3.982492889,0.63011713,2,38,68
202.4382034,86.55078823,0.782026741,0.347633034,2,40,70
202.9876028,101.0906293,1.359560359,-0.002359711,Undrafted,Undrafted,Undrafted
209.4068963,102.9579297,7.248537439,1.889093078,1,4,4
209.1222202,104.2397991,2.152521116,1.09356703,1,19,19
201.5099922,105.1913646,6.667717432,2.164251208,1,1,1
211.8084771,110.0575396,5.750982638,1.040125494,2,45,75
212.7520833,111.4785117,1.473730414,0.125941559,Undrafted,Undrafted,Undrafted
206.8699938,112.326929,0.296524389,0.498205025,1,12,12
210.6788851,105.9559955,7.639094494,2.330733953,1,22,22
203.5578844,112.4581915,9.473497315,3.078939111,2,47,77
188.6641925,92.53045455,2.230891119,6.339489773,1,5,5
191.7465175,83.6341503,3.639349838,6.307853334,1,28,28
197.3237751,97.8630489,1.820006407,0.493349848,Undrafted,Undrafted,Undrafted
187.9392368,83.47530729,0.83062496,1.072193268,2,49,79
210.1683378,115.8129276,3.436269138,0.70244864,2,37,67
206.3954431,120.2267141,2.421528283,0.590806877,2,42,72
211.0336605,113.2161523,2.326498525,0.814341226,Undrafted,Undrafted,Undrafted
192.6410347,83.93908057,3.412948968,4.967495029,Undrafted,Undrafted,Undrafted
189.1315657,88.76948598,3.545039612,7.847679308,1,27,27
189.9938993,82.74010203,2.687843586,2.466011518,Undrafted,Undrafted,Undrafted
191.6083899,84.14172006,0.947433364,0.548174878,Undrafted,Undrafted,Undrafted
210.106084,104.8912164,6.398116524,2.044880977,1,1,1
212.1746215,115.0202304,4.734865029,0.754042716,1,9,9
187.0585212,93.61836037,2.918253425,7.805043763,1,4,4
205.1717964,112.4306297,11.20347435,2.195063702,1,5,5
203.6113652,112.7125594,5.619276412,1.679051979,1,2,2
193.7751422,89.45088025,2.161225484,1.607827275,Undrafted,Undrafted,Undrafted
202.2432375,95.90639576,3.037677929,1.651441914,2,40,70
202.7443722,98.8627747,3.491830845,0.218414559,Undrafted,Undrafted,Undrafted
213.5819016,100.6295904,1.710169725,0.929290539,1,5,5
199.8242869,106.9411191,2.273669227,0.308550256,1,7,7
205.6754959,104.7594707,5.364715077,0.778437237,1,12,12
195.8089062,90.36237874,2.549474203,2.296276566,2,40,70
189.904613,80.57813886,1.814892307,3.103376054,2,40,70
186.8108736,82.07228125,2.345905661,2.685182026,2,33,63
190.4839291,80.39354642,2.953120959,7.931513854,1,4,4
187.7135056,89.17989588,1.200498524,1.523999419,2,32,62
206.4392848,92.26766577,2.310745553,0.689217869,2,55,85
216.6271883,121.3020718,7.314929737,4.456216087,2,48,78
207.9687597,111.6299871,1.155189493,0.556766214,1,9,9
178.1582673,80.95134856,0.053724063,-0.288630836,Undrafted,Undrafted,Undrafted
184.8875776,81.63484289,2.222918215,3.405057164,1,10,10
203.4174514,110.019216,2.863746469,1.574655057,Undrafted,Undrafted,Undrafted
214.5894749,111.159064,1.298519845,0.616921845,2,42,72
204.619843,111.3774341,5.830541634,0.751062016,2,42,72
212.6403775,101.5410052,6.615781698,0.978436663,1,4,4
207.2153489,111.6754902,3.22570837,0.761288842,2,44,74
207.3379567,109.5776535,3.513302408,1.079222867,Undrafted,Undrafted,Undrafted
199.788678,106.7305061,1.875827218,0.417028053,2,38,68
217.2299728,117.0592603,8.139046578,4.29742731,Undrafted,Undrafted,Undrafted
202.4006319,116.8652873,5.517865366,1.366363377,1,8,8
196.2268101,91.95151898,0.57146499,0.1957685,Undrafted,Undrafted,Undrafted
195.2553088,84.21172343,2.177322598,4.191835995,1,7,7
183.1848212,84.38124811,0.934847259,2.075941866,1,27,27
199.9764097,115.255657,5.247889927,1.569660202,2,50,80
203.7958002,109.1625977,5.099687348,1.297191821,1,3,3
206.5765474,106.9909168,0.152980267,-0.00868248,2,37,67
210.6505441,122.4561202,1.197186301,0.441964985,Undrafted,Undrafted,Undrafted
205.4720708,105.0290756,2.35755622,0.449862881,1,15,15
207.5050619,101.5048304,8.092131155,0.216677902,1,18,18
177.6500928,80.50441801,1.435126976,1.41436334,2,51,81
195.6662082,95.89369505,0.740297506,0.255131399,1,30,30
187.3709824,89.52238892,3.27274227,4.202690516,1,22,22
201.9260317,104.3473043,3.547265765,2.044885667,1,3,3
204.0729148,119.3657499,5.264923774,0.794305296,1,26,26
206.6074221,109.168187,4.342303507,-0.170861257,1,7,7
209.7528001,121.8854006,6.915489728,0.366723229,1,10,10
182.1533259,75.40076697,0.348781782,-0.155402065,2,55,85
187.6888664,80.12597512,2.512493676,1.677472161,Undrafted,Undrafted,Undrafted
199.1757763,96.5961142,0.768215622,0.30423552,Undrafted,Undrafted,Undrafted
196.6869294,98.11969332,3.954186112,2.951989305,1,13,13
190.5444458,84.76446161,3.035472171,6.879859273,1,7,7
188.1675342,82.98452129,4.012897031,6.848991495,1,7,7
197.96248,92.40335194,5.707200376,5.040011251,1,9,9
196.0658493,100.2666214,4.470749771,2.308409964,2,35,65
192.1851521,80.06656722,1.288614958,1.052752661,Undrafted,Undrafted,Undrafted
211.8905291,113.5929163,10.0954779,2.832444037,1,1,1
195.3120612,78.86744846,-0.241609607,0.201754643,Undrafted,Undrafted,Undrafted
186.5780133,82.83327459,0.329432964,1.731753313,2,41,71
188.9101518,91.19059543,0.70752812,1.681489865,1,11,11
186.5444827,84.56396441,0.963617314,1.788981229,Undrafted,Undrafted,Undrafted
191.6588421,88.8500802,0.576225586,1.068827535,2,47,77
171.8392832,84.15964889,2.536986671,5.902842006,2,60,90
205.9945887,86.65911504,4.477451999,5.188144757,1,2,2
195.2059723,95.63055332,4.395190214,1.145396873,Undrafted,Undrafted,Undrafted
210.4181519,118.4092089,4.034632488,0.520213389,1,8,8
195.9375007,95.76214514,1.313142241,0.998460561,Undrafted,Undrafted,Undrafted
193.234425,84.25162003,2.767013868,1.15968808,2,55,85
194.6339359,98.10796629,3.939473049,1.43967348,Undrafted,Undrafted,Undrafted
214.4981244,124.507788,0.493723964,-0.253732472,1,24,24
207.3773355,102.3583572,1.150929451,-0.170989644,1,17,17
189.3260833,86.12228026,2.881811414,3.408572812,1,8,8
180.8252038,74.27043579,0.864602433,1.486865215,1,26,26
209.5340966,114.6753015,2.049589163,0.289235233,2,44,74
213.2892531,119.2777884,1.999246035,1.00651304,1,6,6
198.9000907,99.15395318,3.368684463,2.00737435,1,11,11
194.4542603,103.8842985,5.998227237,4.147746703,1,10,10
213.7742093,110.8907307,3.248130599,0.299194372,1,30,30
202.9477806,103.7645515,5.487556472,3.898040482,1,9,9
209.4024547,98.35749309,3.894920815,0.897786934,1,13,13
191.6577027,83.5152066,4.04283478,2.519839794,1,12,12
203.5322536,104.4697364,0.646176803,-0.031233882,Undrafted,Undrafted,Undrafted
212.9151394,116.3307142,6.269988371,0.459881959,1,5,5
209.0505604,110.4601655,5.117818846,0.949327089,Undrafted,Undrafted,Undrafted
196.6619479,106.387681,2.606333401,0.946767821,1,13,13
204.6527178,101.0918795,9.197612027,3.784136295,1,17,17
187.6055615,80.82238326,1.615508648,4.486092868,2,30,60
201.974423,90.6155091,4.338265214,1.708053933,1,1,1
194.2942283,116.8527984,3.130637215,1.441468836,2,41,71
193.3880796,87.64271362,0.021009423,-0.32520353,Undrafted,Undrafted,Undrafted
200.3923635,90.22795696,3.223895473,0.360758555,Undrafted,Undrafted,Undrafted
188.4509329,91.00811804,3.146823601,4.641028005,1,22,22
193.2951118,86.28189971,0.722665644,0.682580931,1,21,21
185.2015618,90.66052614,4.632043751,7.372424074,1,8,8
209.5850067,107.1472472,1.724562822,0.385853176,1,29,29
208.3506559,116.6159568,10.5489113,1.121939527,1,2,2
209.4479167,110.1366684,3.4803867,0.618062458,2,33,63
202.4452432,105.3920625,3.693216245,0.548039875,1,18,18
201.9165341,98.90094621,3.920926804,1.230626381,Undrafted,Undrafted,Undrafted
212.7310024,123.0234398,5.833582864,3.056574102,2,42,72
203.6724763,99.89992196,2.211553568,0.007568588,Undrafted,Undrafted,Undrafted
185.1386979,99.87092999,1.700349905,2.418987428,1,14,14
196.8250562,85.17695102,3.408063029,3.642280086,Undrafted,Undrafted,Undrafted
216.8176465,127.0534745,7.229337538,1.510464881,1,27,27
220.6724847,111.9269304,1.464207845,0.555817492,Undrafted,Undrafted,Undrafted
208.8086975,108.3928571,5.421952599,1.172608358,1,10,10
180.2133511,82.6257884,1.088424607,1.863735684,Undrafted,Undrafted,Undrafted
186.6063253,81.0578314,0.906682107,1.805860172,1,9,9
203.626803,114.3787141,8.739815388,1.068602621,1,16,16
199.202396,111.8736657,4.49078929,1.29361441,Undrafted,Undrafted,Undrafted
199.2159142,93.25020597,2.199343136,1.8295225,1,23,23
208.8765492,102.2777183,4.126263797,0.43621811,Undrafted,Undrafted,Undrafted
209.6188218,105.2809359,2.397800647,-0.245102235,1,2,2
211.4591945,104.5665054,5.056311842,0.732597103,1,11,11
